person_id,transaction_date,name,age,sex,education,has_children,has_property,has_car,ever_loan,loan_paid,annual_salary,invested_amount,personal_loan,mortgage,auto_loan,credit_card,overdraft,payroll_loan,student_loan,working_capital_loan
6391,2023-09-10,Arthur Ricci,55,Female,Primary,No,No,No,No,No,<30k,10k-50k,0,0,0,0,0,1,0,0
36863,2020-05-09,Isabella Costa,74,Male,Bachelor,No,No,Yes,No,No,80k-120k,1k-10k,0,1,0,0,1,1,0,0
14353,2021-03-26,Jules Thompson,28,Male,Primary,Yes,No,No,No,No,<30k,1k-10k,0,0,0,1,0,0,0,0
8381,2021-10-30,Harry Rossi,64,Female,Primary,No,No,Yes,No,No,<30k,10k-50k,0,0,0,1,0,0,0,0
27318,2022-09-03,Harry Brown,55,Male,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,<1k,0,1,0,0,0,0,0,0
14635,2021-12-17,Anna Bianchi,67,Female,Bachelor,Yes,Yes,Yes,No,No,50k-80k,1k-10k,0,1,0,0,1,0,0,0
8786,2022-03-01,Oliver Ricci,30,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,0,0,0
36517,2020-11-17,Charlotte Santos,25,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,1k-10k,0,0,1,1,0,0,0,0
28867,2022-03-03,Mia Johnson,40,Male,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,0,0,0,0,1
37080,2021-03-30,Arthur Taylor,22,Female,Primary,No,Yes,No,No,No,30k-50k,<1k,0,0,0,0,0,0,0,0
4603,2021-01-23,Alessandro Anderson,18,Female,Bachelor,Yes,No,No,No,No,80k-120k,>50k,1,1,1,1,0,0,0,1
28866,2021-02-25,Oliver Costa,23,Female,Secondary,No,Yes,Yes,No,No,30k-50k,<1k,0,1,0,1,1,0,0,0
31188,2023-05-25,Clara Costa,57,Male,Secondary,Yes,No,Yes,Yes,No,50k-80k,>50k,1,0,0,0,1,1,0,1
13896,2022-10-22,Marie Brown,25,Female,Primary,No,Yes,Yes,No,No,<30k,10k-50k,0,1,0,1,0,0,0,1
28269,2020-07-10,Giovanni Garcia,44,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,<1k,0,1,0,1,1,0,1,0
38396,2022-10-04,Jacob Meyer,51,Female,Secondary,Yes,No,Yes,No,No,50k-80k,<1k,0,0,0,0,1,0,0,1
38812,2020-07-13,Laura Müller,19,Male,Primary,No,No,No,No,No,<30k,1k-10k,0,0,1,1,1,0,0,0
31433,2020-05-20,Freya Anderson,62,Male,Secondary,Yes,No,No,No,No,50k-80k,<1k,1,0,0,0,0,0,0,0
3614,2023-08-25,Jules Anderson,39,Female,Bachelor,No,No,Yes,No,No,50k-80k,10k-50k,1,1,1,0,0,0,0,1
18236,2021-11-14,Harry Bianchi,62,Male,Primary,Yes,Yes,No,Yes,Yes,<30k,<1k,0,0,1,1,0,1,0,0
22964,2023-10-16,Oliver Lopez,33,Male,Secondary,Yes,Yes,Yes,No,No,50k-80k,1k-10k,1,1,0,0,0,0,0,1
31951,2021-08-22,James Taylor,25,Male,Bachelor,No,No,No,No,No,50k-80k,1k-10k,1,0,1,0,0,0,1,0
31420,2020-07-12,Andrea Costa,42,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,10k-50k,0,1,1,1,0,1,0,1
18737,2023-02-20,Marco Bianchi,44,Female,Primary,Yes,No,Yes,Yes,Yes,30k-50k,<1k,0,0,0,1,0,0,0,0
32364,2022-09-13,Marco Bianchi,23,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,10k-50k,1,1,0,0,1,1,0,1
8026,2023-07-29,Jules Silva,42,Male,Primary,Yes,Yes,Yes,No,No,<30k,1k-10k,0,1,0,0,1,1,0,0
27060,2022-05-16,Grace Meyer,60,Female,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,0,0,0,0,0
30912,2021-01-25,Freya Gallo,67,Female,Secondary,Yes,Yes,No,No,No,30k-50k,1k-10k,0,0,1,1,1,0,0,0
24870,2020-01-24,Laura Dubois,20,Female,Secondary,No,No,No,No,No,30k-50k,<1k,0,1,0,0,1,0,0,1
32772,2020-09-27,Paolo Ricci,48,Female,Secondary,No,No,Yes,No,No,30k-50k,>50k,0,1,0,1,1,0,0,0
24729,2020-11-30,George Rossi,19,Male,Postgraduate,Yes,Yes,Yes,Yes,No,80k-120k,<1k,1,1,0,0,0,1,0,0
3669,2022-06-08,Charlie Bernard,53,Male,Secondary,Yes,No,No,Yes,Yes,50k-80k,10k-50k,1,1,1,0,0,1,0,0
27251,2021-05-06,Marie Martin,74,Female,Primary,Yes,No,Yes,No,No,30k-50k,<1k,0,0,0,1,1,0,0,0
38936,2021-10-25,Martina Conti,35,Male,Secondary,Yes,No,Yes,Yes,No,30k-50k,10k-50k,0,1,0,1,0,1,0,1
10419,2020-01-01,Martina Costa,32,Female,Bachelor,No,No,Yes,No,No,50k-80k,1k-10k,1,1,0,1,0,0,0,0
38130,2021-06-12,Alessandro Walker,21,Female,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,1,0,0,0,1
17266,2021-09-11,Matteo Smith,56,Female,Secondary,Yes,No,No,No,No,50k-80k,1k-10k,1,0,0,1,0,0,1,0
16409,2023-06-18,Martina Taylor,61,Female,Bachelor,Yes,Yes,Yes,Yes,No,80k-120k,1k-10k,1,1,1,1,0,1,0,1
33774,2020-12-04,Antoine Thompson,43,Male,Secondary,No,No,Yes,Yes,Yes,30k-50k,10k-50k,1,1,0,0,0,1,0,0
25285,2021-06-16,Sofia Schmidt,68,Male,Postgraduate,Yes,Yes,No,No,No,80k-120k,<1k,1,1,1,0,1,0,0,1
8844,2021-01-05,Clara Rossi,31,Male,Bachelor,No,No,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,0,1
14748,2020-01-30,Antoine Anderson,72,Female,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,0,0,0
787,2023-08-11,Oliver Weber,26,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,0,0,0,0,1,1,0,0
28150,2022-02-21,Oscar Walker,32,Male,Postgraduate,Yes,No,No,Yes,No,>120k,<1k,1,1,1,0,0,0,0,0
2036,2023-08-03,Paul Johnson,48,Male,Secondary,Yes,Yes,No,Yes,No,50k-80k,<1k,1,0,1,0,0,0,0,1
14262,2020-01-09,Luca Schmidt,50,Female,Secondary,Yes,No,No,No,No,30k-50k,1k-10k,1,0,0,1,0,0,0,0
37950,2020-05-25,Giulia Ricci,59,Female,Bachelor,No,No,Yes,Yes,Yes,80k-120k,10k-50k,1,1,0,1,0,0,0,1
14707,2021-12-25,Emily Wagner,30,Female,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,0,0,1
28927,2022-10-05,Oliver Conti,28,Female,Bachelor,No,No,Yes,Yes,Yes,80k-120k,1k-10k,0,0,1,1,0,1,0,1
25924,2021-07-16,Charlie Weber,21,Female,Bachelor,No,Yes,Yes,No,No,80k-120k,<1k,1,1,0,1,0,0,0,0
25431,2023-01-06,Charlotte Ricci,47,Male,Secondary,Yes,Yes,Yes,No,No,30k-50k,1k-10k,0,1,0,1,1,0,0,1
2653,2021-06-02,Lily Costa,46,Male,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,10k-50k,1,1,1,0,0,1,0,1
16041,2023-09-22,Giovanni Taylor,41,Female,Secondary,No,No,Yes,Yes,No,30k-50k,10k-50k,1,0,0,0,0,0,0,0
3043,2023-03-07,Louise Santos,55,Female,Primary,Yes,Yes,Yes,Yes,No,30k-50k,<1k,0,1,1,1,0,0,0,0
8528,2022-05-29,Amelia Hall,55,Male,Secondary,No,Yes,No,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
18089,2021-04-05,Giulia Fischer,25,Male,Postgraduate,Yes,Yes,Yes,No,No,80k-120k,>50k,1,1,1,0,1,0,0,1
3045,2021-10-19,Jack Bianchi,25,Female,Primary,No,Yes,Yes,Yes,Yes,<30k,10k-50k,0,1,0,0,1,0,0,1
13791,2022-06-18,Emily Garcia,72,Male,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,1,0,0,1,0,0,0,0
31908,2023-03-27,Giulia Fischer,28,Male,Primary,Yes,No,Yes,No,No,30k-50k,1k-10k,1,1,0,1,0,0,0,0
3071,2022-04-02,Andrea Fernandez,57,Female,Postgraduate,Yes,No,No,No,No,>120k,<1k,1,1,1,0,0,0,0,1
38295,2021-03-08,Grace Thompson,33,Male,Postgraduate,No,No,Yes,No,No,>120k,<1k,1,1,1,1,0,0,0,1
1475,2020-08-17,Arthur Taylor,66,Female,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,0,0,1,1,1,1,0
23892,2022-10-18,Giulia Ricci,47,Female,Postgraduate,Yes,Yes,Yes,No,No,>120k,1k-10k,1,1,1,1,0,0,0,0
21975,2023-10-28,James Thompson,54,Female,Primary,No,No,Yes,Yes,No,<30k,1k-10k,1,1,1,0,0,1,0,0
3681,2020-02-14,Charlotte Wagner,62,Female,Secondary,Yes,No,No,No,No,50k-80k,1k-10k,1,1,1,1,0,0,0,1
31227,2022-02-16,Elena White,25,Female,Bachelor,No,No,Yes,No,No,50k-80k,<1k,1,0,0,1,0,0,0,0
23552,2020-05-19,Clara Pereira,42,Female,Secondary,No,No,No,Yes,No,30k-50k,<1k,0,0,1,1,1,1,0,1
38069,2023-09-04,Andrea Garcia,60,Female,Postgraduate,Yes,No,No,Yes,No,>120k,1k-10k,1,1,1,0,0,1,0,1
3307,2020-10-17,Jules Bernard,41,Female,Bachelor,No,No,No,Yes,Yes,50k-80k,10k-50k,1,0,1,1,0,1,0,0
18213,2022-03-05,Louise Silva,21,Female,Primary,No,No,No,Yes,Yes,<30k,1k-10k,1,0,0,1,0,1,0,0
9496,2023-02-25,James Smith,74,Male,Primary,Yes,Yes,Yes,Yes,Yes,<30k,10k-50k,1,0,0,1,0,0,0,0
29695,2023-07-03,Oliver Wagner,47,Female,Bachelor,Yes,No,Yes,No,No,50k-80k,10k-50k,1,1,0,1,0,0,0,1
18565,2021-03-21,Paul Garcia,45,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,10k-50k,1,0,0,1,0,0,0,1
17610,2021-07-27,Paolo Rossi,23,Male,Postgraduate,No,No,No,Yes,Yes,80k-120k,10k-50k,1,0,1,0,1,0,0,1
17715,2023-02-28,Oliver Silva,62,Female,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,1,1,1,0,0,0
36424,2023-07-30,Emily Schmidt,33,Female,Bachelor,Yes,No,No,No,No,80k-120k,1k-10k,0,1,0,0,0,1,0,0
15634,2023-05-17,Oscar Martin,27,Female,Bachelor,Yes,Yes,No,No,No,50k-80k,1k-10k,0,1,1,0,0,0,0,0
33144,2021-11-21,Jack Pereira,72,Female,Secondary,No,No,Yes,Yes,Yes,30k-50k,<1k,0,0,1,1,0,1,1,0
1657,2021-02-19,Jack Martinez,33,Female,Bachelor,No,No,No,Yes,Yes,80k-120k,10k-50k,1,1,1,1,1,1,0,0
36200,2022-07-01,Oscar Bernard,49,Female,Secondary,Yes,No,No,No,No,50k-80k,1k-10k,1,1,1,1,0,0,0,0
6301,2021-12-19,Clara Fernandez,54,Female,Primary,No,Yes,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
19706,2022-10-01,Giovanni Brown,56,Male,Postgraduate,Yes,No,No,No,No,>120k,>50k,1,1,1,1,0,0,1,1
34081,2021-09-27,Elena Thompson,43,Female,Secondary,No,No,No,No,No,30k-50k,1k-10k,0,1,1,0,0,1,0,0
1065,2023-08-02,George Dupont,55,Female,Postgraduate,Yes,Yes,No,No,No,>120k,<1k,1,1,1,1,1,0,0,1
769,2022-04-23,Laura Ricci,28,Female,Bachelor,Yes,No,Yes,Yes,No,50k-80k,<1k,1,0,1,1,0,0,0,0
33855,2020-12-16,Marco Müller,53,Female,Bachelor,No,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,0,1,0,1,1,1
2537,2020-12-27,Jack Costa,31,Female,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,0,0,0
14970,2023-04-26,Amelia Martinez,70,Female,Secondary,No,Yes,No,Yes,Yes,50k-80k,<1k,1,1,1,1,0,1,0,0
10834,2020-04-02,Alessandro Brown,23,Female,Secondary,Yes,Yes,No,No,No,30k-50k,<1k,0,0,1,0,1,0,0,0
31824,2022-01-30,George Müller,33,Female,Primary,Yes,Yes,Yes,No,No,30k-50k,1k-10k,1,1,1,0,1,0,1,1
16408,2021-05-22,Antoine Wagner,71,Male,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,1,1,0,1,0,0
16895,2021-02-04,Sophia Weber,56,Female,Primary,Yes,No,Yes,Yes,Yes,<30k,10k-50k,1,0,0,1,1,0,0,0
36406,2023-03-12,Eva Schmidt,32,Female,Postgraduate,Yes,No,No,Yes,Yes,80k-120k,>50k,1,1,0,1,1,0,0,0
5126,2023-03-07,Giovanni Brown,18,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,1,1,1,1,0,0
17123,2021-01-17,Hugo Schmidt,31,Male,Primary,Yes,No,No,Yes,Yes,30k-50k,<1k,1,1,1,1,0,0,0,0
12249,2022-12-30,Freya Hall,55,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,0,0,1,1,0,1,0,0
34040,2021-10-09,Jules Costa,37,Male,Postgraduate,Yes,No,Yes,Yes,No,>120k,1k-10k,1,1,1,1,0,0,1,1
15506,2021-11-20,Oscar Meyer,29,Female,Primary,No,Yes,No,No,No,<30k,10k-50k,0,0,0,0,1,0,0,0
35653,2020-03-20,Antoine Costa,42,Male,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,10k-50k,0,1,0,1,1,0,0,1
1582,2020-01-02,Oscar Dupont,72,Female,Secondary,No,Yes,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,0
7288,2022-07-23,Elena Taylor,68,Female,Primary,No,No,No,Yes,Yes,<30k,1k-10k,1,0,1,1,0,1,0,1
7598,2020-12-28,Freya Rossi,28,Female,Primary,No,No,No,No,No,<30k,1k-10k,0,0,0,1,1,0,0,0
37202,2023-03-25,Marco Meyer,60,Female,Bachelor,No,No,Yes,Yes,Yes,80k-120k,>50k,1,1,1,1,0,1,0,1
1815,2022-08-04,Alessandro Weber,43,Male,Primary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,0,0,0,0,0,0
10277,2023-09-17,Chiara Dubois,70,Female,Primary,Yes,Yes,No,No,No,<30k,1k-10k,0,1,1,1,1,0,0,0
88,2021-05-12,Paolo Brown,69,Female,Secondary,No,Yes,No,No,No,30k-50k,10k-50k,0,1,1,0,0,0,0,1
160,2021-08-14,Andrea Meyer,27,Female,Secondary,Yes,No,Yes,Yes,No,50k-80k,10k-50k,0,0,0,1,0,0,0,0
37537,2023-02-06,Amelia Bernard,27,Male,Secondary,No,No,Yes,Yes,Yes,50k-80k,<1k,1,0,1,1,0,1,1,0
4012,2022-03-15,Noah Bernard,26,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,<1k,0,1,0,1,0,0,0,0
16358,2021-10-10,Anna Lopez,56,Female,Secondary,No,No,Yes,Yes,Yes,30k-50k,10k-50k,1,0,0,0,0,0,0,1
6216,2023-02-04,Giovanni Müller,71,Male,Bachelor,No,Yes,Yes,No,No,80k-120k,1k-10k,1,1,0,0,1,1,1,1
12461,2021-06-02,Emily Weber,62,Female,Secondary,Yes,Yes,No,No,No,30k-50k,1k-10k,0,0,1,1,0,0,0,0
33423,2020-11-01,Matteo Fernandez,26,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,1,1,0,0,0,1
17894,2022-07-18,Oscar Costa,66,Female,Postgraduate,No,Yes,No,No,No,>120k,<1k,0,1,1,1,0,0,0,1
4775,2023-03-20,Clara Ricci,42,Female,Secondary,No,No,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,1,0,1
36713,2022-10-02,George White,35,Male,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,<1k,0,1,0,0,1,0,0,0
35854,2023-05-16,Alessandro Conti,52,Male,Primary,No,No,No,Yes,Yes,<30k,1k-10k,0,0,1,1,0,0,0,0
17962,2022-02-16,Oscar Anderson,42,Female,Primary,No,Yes,No,Yes,Yes,<30k,<1k,1,0,0,0,0,1,0,0
33130,2023-08-09,Jack Wagner,38,Female,Postgraduate,Yes,Yes,Yes,No,No,>120k,<1k,1,1,1,1,0,0,1,0
7730,2022-07-10,Emily Martin,45,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,1k-10k,0,1,0,0,0,0,0,1
10964,2022-02-11,Marie Meyer,74,Male,Primary,Yes,No,No,Yes,Yes,30k-50k,1k-10k,1,0,0,1,0,1,0,0
21528,2020-01-03,Amelia Hall,52,Female,Postgraduate,No,Yes,No,No,No,>120k,1k-10k,1,1,1,1,0,0,0,1
32819,2023-12-16,Andrea Thompson,43,Female,Bachelor,No,No,No,No,No,80k-120k,1k-10k,1,1,1,1,0,0,0,0
20176,2020-01-08,Jacob Martinez,46,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,<1k,0,0,0,0,0,0,0,0
6595,2021-07-28,Sophia Brown,33,Female,Primary,No,Yes,No,No,No,30k-50k,<1k,0,1,0,1,0,0,0,0
12302,2022-02-22,Sofia Weber,25,Female,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,1,1,0,0,0,1
30563,2022-06-28,Giulia Martin,25,Male,Bachelor,No,Yes,Yes,No,No,50k-80k,<1k,0,1,1,1,0,0,1,0
19437,2020-06-18,Lily Rossi,64,Male,Postgraduate,Yes,No,No,No,No,80k-120k,1k-10k,0,1,1,1,0,0,0,0
16267,2022-11-03,Charlotte Brown,21,Female,Bachelor,No,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,1,0,0,0,0
31842,2021-09-04,Clara Costa,24,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,1k-10k,0,1,0,0,0,0,0,0
7405,2023-04-11,Oscar Johnson,73,Male,Primary,Yes,Yes,No,No,No,30k-50k,10k-50k,1,1,1,0,0,1,0,0
20674,2022-12-07,Louise Lefevre,73,Female,Primary,No,No,Yes,No,No,<30k,1k-10k,0,0,0,0,1,0,0,0
33133,2020-10-25,Marco Smith,62,Female,Bachelor,Yes,No,Yes,No,No,80k-120k,10k-50k,1,1,1,1,0,0,0,0
20302,2021-03-31,Sophia Fernandez,30,Female,Primary,No,Yes,No,Yes,No,<30k,10k-50k,1,0,0,1,0,1,0,0
13176,2022-04-13,Arthur Lefevre,58,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,<1k,0,0,0,1,1,0,0,0
18970,2023-06-08,George Costa,67,Male,Primary,Yes,No,Yes,Yes,Yes,30k-50k,<1k,0,0,0,1,1,0,0,0
37453,2023-04-08,Harry White,41,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,10k-50k,1,1,0,1,0,1,0,1
7246,2020-06-30,Jules Garcia,70,Female,Primary,Yes,No,Yes,Yes,Yes,30k-50k,10k-50k,1,1,0,1,0,1,0,0
7466,2021-03-21,Luca Walker,20,Female,Secondary,Yes,No,Yes,No,No,50k-80k,<1k,0,1,0,0,0,0,0,0
17514,2021-09-05,Anna Weber,66,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,1,1,0,0,0
19417,2021-04-25,Hugo Hall,74,Female,Bachelor,No,Yes,No,No,No,80k-120k,1k-10k,0,1,1,0,0,0,0,0
17066,2022-12-30,Laura Moreau,68,Male,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,1,0,0
29026,2023-04-30,Eva Conti,52,Female,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,1,0,1,0,0
23336,2020-09-12,Jack Thompson,44,Male,Secondary,No,No,Yes,Yes,Yes,50k-80k,<1k,1,0,0,0,0,1,0,0
2480,2020-05-28,Oliver Walker,74,Male,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,1,0,0,1,0,1
2913,2020-08-15,Charlie Brown,24,Female,Primary,No,No,Yes,Yes,Yes,30k-50k,10k-50k,1,1,0,1,0,1,0,1
20070,2022-09-01,Lily Wagner,74,Male,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,0,0,1,1,0,0,0
12973,2021-02-28,Grace Wagner,67,Female,Bachelor,Yes,No,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,0,1
22615,2022-12-28,Isabella Wagner,26,Female,Secondary,No,No,No,Yes,Yes,50k-80k,1k-10k,1,0,0,0,0,0,0,0
26120,2020-02-28,Giulia Costa,24,Male,Secondary,No,No,Yes,No,No,50k-80k,10k-50k,0,0,0,1,0,0,0,1
29031,2022-09-28,Arthur Taylor,48,Male,Bachelor,No,Yes,No,Yes,Yes,50k-80k,<1k,1,1,1,1,0,0,0,0
28748,2021-05-14,Noah Martinez,73,Female,Secondary,No,No,No,Yes,No,30k-50k,<1k,0,0,0,0,0,0,0,0
29316,2020-11-01,Matteo Dubois,44,Male,Bachelor,Yes,No,No,No,No,50k-80k,1k-10k,1,1,1,1,0,1,0,1
28181,2022-05-19,Lucas Costa,53,Female,Secondary,No,Yes,No,Yes,Yes,30k-50k,1k-10k,0,1,0,1,0,1,0,0
23484,2020-11-18,Thomas Moreau,71,Female,Primary,Yes,Yes,No,No,No,30k-50k,<1k,0,1,0,1,0,0,0,0
8777,2023-02-12,Francesco Lefevre,74,Female,Primary,No,Yes,Yes,No,No,30k-50k,10k-50k,0,0,0,1,0,0,0,0
29937,2021-10-22,Camille Brown,59,Female,Postgraduate,No,Yes,Yes,Yes,Yes,>120k,1k-10k,1,1,1,1,0,1,0,1
23084,2021-10-20,Matteo Conti,58,Male,Secondary,No,No,No,No,No,50k-80k,<1k,1,1,1,1,0,0,0,0
1628,2023-10-10,Marco Anderson,27,Female,Postgraduate,No,Yes,Yes,No,No,>120k,<1k,1,1,1,1,0,0,1,1
15487,2020-01-06,Sofia Thompson,26,Female,Primary,Yes,Yes,Yes,No,No,<30k,<1k,0,1,0,0,0,0,0,0
36559,2021-01-09,Eva Lopez,57,Female,Bachelor,Yes,Yes,Yes,Yes,No,80k-120k,<1k,1,1,0,1,0,1,0,0
3035,2023-04-19,Matteo Silva,70,Female,Secondary,Yes,Yes,Yes,No,No,50k-80k,<1k,0,1,1,1,0,0,0,0
32324,2020-03-26,Charlotte Rossi,45,Male,Bachelor,Yes,Yes,No,No,No,80k-120k,<1k,1,1,1,0,0,0,1,0
24696,2023-10-12,Alessandro Thompson,36,Male,Secondary,No,No,Yes,No,No,30k-50k,<1k,1,1,0,0,0,0,0,0
29466,2021-12-07,Charlie Gallo,34,Female,Bachelor,No,Yes,No,No,No,50k-80k,>50k,1,1,1,1,0,0,0,1
30037,2021-01-31,Amelia Rossi,37,Female,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,1,1,0,1,1,0,0,0
29202,2022-09-03,Jacob Martinez,46,Male,Bachelor,Yes,No,No,No,No,50k-80k,<1k,1,1,1,0,0,0,0,1
28052,2021-11-30,Giovanni Schmidt,53,Female,Bachelor,No,Yes,Yes,No,No,80k-120k,>50k,1,1,0,1,0,1,1,1
19628,2021-09-24,Clara Costa,57,Male,Primary,No,Yes,Yes,Yes,No,<30k,1k-10k,1,1,0,1,0,0,0,0
39888,2020-04-05,Grace Conti,61,Female,Primary,Yes,No,Yes,No,No,30k-50k,1k-10k,0,0,0,0,0,0,1,0
9824,2021-07-27,Martina Thompson,32,Female,Primary,Yes,Yes,Yes,No,No,<30k,<1k,1,1,0,0,1,0,0,0
39503,2022-01-31,Emily Costa,18,Female,Bachelor,No,Yes,No,No,No,80k-120k,1k-10k,1,1,0,0,0,0,0,1
7838,2020-09-22,Isabella Wagner,71,Female,Primary,No,No,Yes,No,No,<30k,1k-10k,0,1,0,0,1,0,0,0
30384,2020-04-18,Chiara Müller,33,Female,Primary,No,No,Yes,No,No,<30k,<1k,1,0,0,1,1,0,0,0
35143,2022-02-23,Anna Schmidt,58,Female,Secondary,Yes,No,No,No,No,30k-50k,1k-10k,0,1,0,1,0,0,0,1
23576,2020-06-17,Lucas Hall,26,Female,Secondary,No,Yes,No,No,No,30k-50k,10k-50k,1,1,0,1,0,0,0,1
35281,2020-07-27,Harry Fernandez,66,Male,Secondary,No,No,Yes,Yes,Yes,50k-80k,1k-10k,0,0,1,1,1,1,0,0
15697,2022-03-05,Matteo Santos,64,Female,Primary,Yes,Yes,No,Yes,Yes,<30k,1k-10k,1,1,1,1,1,0,0,0
19559,2022-11-05,Matteo Silva,72,Male,Primary,No,No,Yes,Yes,Yes,<30k,10k-50k,1,0,0,0,0,0,0,0
25015,2022-04-03,Jules Rossi,62,Male,Secondary,No,No,No,No,No,30k-50k,10k-50k,0,1,1,1,1,0,0,1
38649,2021-04-01,Louis Rossi,27,Female,Primary,Yes,No,Yes,Yes,No,<30k,10k-50k,0,0,1,1,0,0,0,0
7467,2020-06-18,Emily Johnson,43,Female,Primary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,0,0,0,1,0,0,0
3797,2021-04-26,Elena Silva,32,Male,Postgraduate,Yes,No,Yes,Yes,Yes,>120k,<1k,1,1,0,1,0,1,0,0
16509,2023-01-28,Arthur Lopez,71,Female,Secondary,Yes,Yes,Yes,No,No,30k-50k,<1k,0,1,0,1,0,1,0,1
6468,2023-10-22,Antoine Bernard,36,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,<1k,0,1,0,1,1,0,0,0
26409,2021-04-24,Thomas Martin,64,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,0,0,0
25981,2021-04-16,Hugo Johnson,45,Male,Bachelor,Yes,No,Yes,Yes,Yes,80k-120k,1k-10k,1,1,1,0,0,1,0,0
9621,2021-12-14,Emily Bianchi,35,Female,Bachelor,No,Yes,No,Yes,Yes,80k-120k,<1k,1,1,1,1,0,1,0,0
12052,2023-07-07,Jack Hall,22,Female,Primary,No,Yes,Yes,No,No,30k-50k,10k-50k,1,0,0,1,0,0,0,0
1428,2022-12-14,Amelia Lopez,32,Male,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,1,0,0
293,2020-07-06,Marie Fischer,47,Female,Secondary,Yes,No,No,Yes,No,50k-80k,1k-10k,1,0,0,0,0,0,1,1
26106,2021-12-24,Noah Brown,21,Male,Postgraduate,No,No,Yes,No,No,>120k,1k-10k,1,1,1,1,0,0,0,1
23889,2023-02-24,Emily Costa,23,Female,Bachelor,Yes,Yes,Yes,No,No,50k-80k,1k-10k,1,1,0,0,0,0,0,0
24393,2021-04-06,Clara White,34,Female,Secondary,No,No,Yes,No,No,30k-50k,<1k,1,1,1,1,0,0,0,0
10208,2022-10-29,Noah Brown,18,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,>50k,1,0,1,1,0,0,0,1
2545,2022-01-18,Elena Gallo,57,Male,Primary,Yes,Yes,No,Yes,Yes,30k-50k,10k-50k,1,1,1,0,1,0,0,0
19607,2023-05-18,Francesco Hall,24,Male,Secondary,Yes,No,Yes,No,No,50k-80k,<1k,1,0,0,1,0,0,0,0
18644,2020-02-18,Jack Weber,62,Female,Primary,No,Yes,Yes,No,No,30k-50k,<1k,1,1,1,1,0,1,0,0
